date,min,max,median,q1,q3,stdev,count
2020-06-02T00:00:00.000Z,0.7,5.97,1.35,1.2,1.53,0.736,273
2020-06-03T00:00:00.000Z,0.6,5.9,2.2,1.73,2.75,1.002,240
2020-06-04T00:00:00.000Z,0.2,12.83,2.15,1.12,3.4,1.865,276
2020-06-05T00:00:00.000Z,0.2,2.4,1,0.67,1.43,0.505,227
2020-06-06T00:00:00.000Z,0.4,21.3,1.1,0.87,1.3,1.532,246
2020-06-07T00:00:00.000Z,0.33,5.2,1.07,0.83,1.33,0.489,277
2020-06-08T00:00:00.000Z,0.7,22.5,2.97,1.8,4.7,2.37,276
2020-06-09T00:00:00.000Z,1.4,48.23,2.7,2.06,3.3,3.134,254
2020-06-10T00:00:00.000Z,1.1,12.7,3.07,2.5,3.8,1.334,272
2020-06-11T00:00:00.000Z,0.2,10.33,4.78,1.93,6.63,2.645,282
2020-06-12T00:00:00.000Z,0.2,10.87,1.47,0.73,2.87,1.989,285
2020-06-13T00:00:00.000Z,0.2,4.73,1.3,0.62,1.83,0.811,273
2020-06-14T00:00:00.000Z,1.2,3.6,2.47,2.1,2.83,0.555,85
2020-06-20T00:00:00.000Z,1,6.03,2.75,2.09,3.76,1.147,104
2020-06-21T00:00:00.000Z,1,6.2,3.13,2.02,4.2,1.254,286
2020-06-22T00:00:00.000Z,1.27,7.83,2.27,1.83,2.8,0.787,275
2020-06-23T00:00:00.000Z,0.9,5.57,2,1.61,2.37,0.572,280
2020-06-24T00:00:00.000Z,1.55,110.57,2.43,2.22,2.7,6.914,287
2020-06-25T00:00:00.000Z,1.65,9.43,4.2,2.4,5.43,1.936,179
2020-07-18T00:00:00.000Z,1.1,9.02,1.5,1.33,1.98,1.556,23
2020-07-24T00:00:00.000Z,0.4,7,1.29,0.75,1.5,0.84,72
2020-07-25T00:00:00.000Z,1.23,4,1.92,1.6,2.62,0.748,48
2020-07-26T00:00:00.000Z,0.37,7.3,1.3,0.73,2.54,1.338,249
2020-07-27T00:00:00.000Z,0.9,6,2.23,1.49,3.52,1.356,156
2020-07-28T00:00:00.000Z,0.6,2.87,1.4,1.1,1.9,0.501,234
2020-07-29T00:00:00.000Z,0.45,2.6,1.29,0.92,1.6,0.483,188
2020-07-30T00:00:00.000Z,0.6,18.73,1.48,1.1,2.37,1.672,213
2020-07-31T00:00:00.000Z,0.4,8.77,2.92,2.2,4.98,1.635,201
2020-08-01T00:00:00.000Z,0.3,4.09,1.09,0.8,1.5,0.679,206
2020-08-02T00:00:00.000Z,0.2,2.52,0.69,0.43,0.9,0.354,202
2020-08-03T00:00:00.000Z,0.3,2.7,0.8,0.5,1.19,0.475,220
2020-08-04T00:00:00.000Z,0.3,1.97,0.7,0.53,0.87,0.258,231
2020-08-05T00:00:00.000Z,0.1,5.17,0.5,0.3,0.9,0.783,243
2020-08-06T00:00:00.000Z,0.47,4.2,0.77,0.65,1.01,0.452,193
2020-08-07T00:00:00.000Z,0.7,11.05,1.58,1.2,2.2,1.798,239
2020-08-08T00:00:00.000Z,2.27,17,4.26,3.03,8.3,4.357,211
2020-08-09T00:00:00.000Z,1.75,7.8,3.5,3,4.45,1.178,239
2020-08-10T00:00:00.000Z,2.9,22.57,7.25,4.4,8.97,4.497,234
2020-08-11T00:00:00.000Z,3.03,18.7,5.47,4.67,7.8,2.774,253
2020-08-12T00:00:00.000Z,1.58,22.53,4.55,2.63,8.44,3.842,248
2020-08-13T00:00:00.000Z,0.5,18.53,4.7,2.8,7.17,3.128,251
2020-08-14T00:00:00.000Z,0.6,8.8,1.3,1,1.94,1.458,204
2020-08-15T00:00:00.000Z,0.8,13.33,2.23,1.83,3.13,2.314,246
2020-08-16T00:00:00.000Z,0.37,5.57,1,0.8,1.27,0.596,259
2020-08-17T00:00:00.000Z,0.4,2.6,0.97,0.77,1.3,0.491,250
2020-08-18T00:00:00.000Z,0.17,5.43,1.57,1.12,1.93,0.809,245
2020-08-19T00:00:00.000Z,0.5,3.73,1.57,1,2,0.689,242
2020-08-20T00:00:00.000Z,0.5,3,1.27,1.02,1.6,0.405,255
2020-08-21T00:00:00.000Z,0.93,4.7,3.07,2.38,3.53,0.847,249
2020-08-22T00:00:00.000Z,0.8,12.57,2.1,1.73,2.73,1.141,233
2020-08-23T00:00:00.000Z,0.4,3.33,1.23,0.9,1.63,0.539,242
2020-08-24T00:00:00.000Z,0.23,3.17,0.83,0.63,1.37,0.587,203
2020-08-25T00:00:00.000Z,0.8,1.9,1.3,1.09,1.62,0.319,45
2020-08-26T00:00:00.000Z,0.93,3.1,1.7,1.5,2.06,0.407,133
2020-08-27T00:00:00.000Z,0.73,3.57,1.67,1.33,2.02,0.541,246
2020-08-28T00:00:00.000Z,0.73,8.52,1.6,1.33,1.97,0.624,240
2020-08-29T00:00:00.000Z,0.3,3.4,0.93,0.7,1.27,0.428,242
2020-08-30T00:00:00.000Z,0.4,10.43,1,0.83,1.4,1.113,231
2020-08-31T00:00:00.000Z,0.3,12.2,1.1,0.69,1.6,1.292,229
2020-09-01T00:00:00.000Z,0.2,3,0.8,0.56,1.2,0.497,206
2020-09-02T00:00:00.000Z,0.4,4.73,1.5,0.8,1.87,0.855,265
2020-09-03T00:00:00.000Z,0.3,5.43,1.1,0.6,1.7,1.004,263
2020-09-04T00:00:00.000Z,0.6,27.7,1.6,1.1,4.03,5.112,267
2020-09-05T00:00:00.000Z,0.43,2.73,1.12,0.97,1.33,0.308,261
2020-09-06T00:00:00.000Z,0.5,7.9,1,0.83,1.27,0.742,262
2020-09-07T00:00:00.000Z,0.5,5.97,1.1,0.89,1.5,0.645,245
2020-09-08T00:00:00.000Z,0.3,2.73,1.12,0.8,1.4,0.417,236
2020-09-09T00:00:00.000Z,0.3,3.63,1,0.73,1.3,0.501,241
2020-09-10T00:00:00.000Z,0.6,7.1,1.8,1.23,4.07,1.633,218
2020-09-11T00:00:00.000Z,0.7,4.26,1.7,1.4,2.19,0.666,209
2020-09-12T00:00:00.000Z,0.9,54.63,2.29,1.8,3.7,4.119,200
2020-09-13T00:00:00.000Z,0.6,3.3,1.6,1.1,1.9,0.561,231
2020-09-14T00:00:00.000Z,1.17,10.27,2,1.7,2.38,1.157,204
2020-09-15T00:00:00.000Z,3.57,17.97,9.32,6.5,11.97,3.662,170
2020-09-17T00:00:00.000Z,3,7.33,4.5,3.91,5.01,0.961,45
2020-09-18T00:00:00.000Z,2.06,13.4,6.63,4.43,9.19,2.778,222
2020-09-19T00:00:00.000Z,1.4,13.63,8.57,5.97,11.3,3.534,133
2020-09-20T00:00:00.000Z,1.3,8.47,3.89,2.17,4.83,1.779,64
2020-09-21T00:00:00.000Z,4.9,35.63,13.69,10.02,23.2,8.319,166
2020-09-22T00:00:00.000Z,1.17,16.5,3.23,2.7,12.8,5.278,210
2020-09-23T00:00:00.000Z,0.4,5.63,2.43,1.33,3.37,1.316,259
2020-09-24T00:00:00.000Z,0.4,3.1,1.2,0.87,1.59,0.502,260
2020-09-25T00:00:00.000Z,0.2,2.47,1.1,0.8,1.5,0.481,205
2020-09-26T00:00:00.000Z,0.5,65.33,1.1,0.93,1.37,4.793,180
2020-09-27T00:00:00.000Z,0.53,61.8,1.12,0.93,1.5,5.071,146
2020-09-28T00:00:00.000Z,0.4,7.7,1.53,1,2.17,1.298,188
2020-09-29T00:00:00.000Z,2.33,12.53,5.7,4.2,7.07,2.518,178
2020-09-30T00:00:00.000Z,0.7,6.7,1.73,1.2,2.6,1.34,243
2020-10-01T00:00:00.000Z,0.4,3.63,1.03,0.8,1.33,0.565,198
2020-10-02T00:00:00.000Z,0.3,4.5,0.83,0.63,1.1,0.455,187
2020-10-03T00:00:00.000Z,0.1,7.13,2.02,1.5,2.97,1.11,174
2020-10-04T00:00:00.000Z,0.4,3.33,1.5,1.12,1.8,0.512,179
2020-10-11T00:00:00.000Z,2.43,28.97,11.77,6.95,17.9,6.975,61
2020-10-12T00:00:00.000Z,0.43,9.93,1.4,0.9,3.3,1.828,208
2020-10-13T00:00:00.000Z,0.2,22.97,2.1,1.4,2.9,3.153,245
2020-10-14T00:00:00.000Z,1.77,48.47,8.19,3.6,10.37,5.559,237
2020-10-15T00:00:00.000Z,0.5,47.93,4.76,2.1,9.94,5.684,233
2020-10-16T00:00:00.000Z,1.9,17.77,4.47,3.7,6.83,2.738,237
2020-10-17T00:00:00.000Z,4.53,23.9,12.12,9.8,14.17,3.429,238
2020-10-18T00:00:00.000Z,2.23,21.97,9.6,4.63,15.93,5.604,247
2020-10-19T00:00:00.000Z,2.1,18.43,4.5,3.01,8.94,3.34,249
2020-10-20T00:00:00.000Z,2.2,6.1,3.59,2.93,4.15,0.768,256
2020-10-21T00:00:00.000Z,0.6,7.9,2.1,1.33,2.85,1.329,244
2020-10-22T00:00:00.000Z,0.3,20.8,4.53,2.9,6.1,3.077,243
2020-10-23T00:00:00.000Z,0.3,10.02,1.93,1,5.13,2.393,245
2020-10-24T00:00:00.000Z,0.6,4.43,2.23,1.8,2.67,0.708,248
2020-10-25T00:00:00.000Z,0.3,144.9,1.3,1,1.7,9.143,258
2020-10-26T00:00:00.000Z,0.4,13.9,1.85,1.03,2.73,1.453,262
2020-10-27T00:00:00.000Z,0.1,41.47,1.63,0.9,3.5,4.114,257
2020-10-28T00:00:00.000Z,0.97,27.37,2.73,2.2,3.83,2.331,259
2020-10-29T00:00:00.000Z,0.77,26.3,2.97,2.29,3.72,1.93,269
2020-10-30T00:00:00.000Z,1.33,72.13,2.06,1.8,3.5,5.996,275
2020-10-31T00:00:00.000Z,0.5,14.63,3.6,1.5,9.4,4.508,271
2020-11-01T00:00:00.000Z,0.2,7.87,2.17,1.4,2.9,1.024,269
2020-11-02T00:00:00.000Z,0.9,16.13,2.77,2,4.4,1.929,251
2020-11-03T00:00:00.000Z,0.5,17.23,2.2,1.3,5.3,3.413,262
2020-11-04T00:00:00.000Z,1.27,93.63,3.99,2.49,6.5,6.805,228
2020-11-05T00:00:00.000Z,2.2,9.17,4.22,3.4,5.67,1.388,220
2020-11-06T00:00:00.000Z,4.59,16.67,8.28,6.97,12,3.002,226
2020-11-07T00:00:00.000Z,3.37,51.2,6.53,5.33,8.57,3.443,256
2020-11-08T00:00:00.000Z,1.53,12.93,4.51,3.32,8.35,2.771,248
2020-11-09T00:00:00.000Z,0.6,4.76,3.07,2.52,3.47,0.883,223
2020-11-10T00:00:00.000Z,0.4,18.3,3.92,2.43,5.4,4.372,234
2020-11-11T00:00:00.000Z,0.7,16,3.44,2.06,5.94,3.647,240
2020-11-12T00:00:00.000Z,0.37,4.13,1.9,1.27,2.47,0.78,202
2020-11-13T00:00:00.000Z,1.47,17.07,5.27,3.97,6.23,2.329,211
2020-11-14T00:00:00.000Z,4,17.39,6.03,5.29,7.9,2.794,237
2020-11-15T00:00:00.000Z,0.73,7.3,3.8,2.42,5.09,1.584,220
2020-11-16T00:00:00.000Z,0.33,5.53,2.52,1.73,3.1,1.039,215
2020-11-17T00:00:00.000Z,1.03,24.73,3.27,2.17,7.6,4.242,212
2020-11-18T00:00:00.000Z,0.27,107.17,3.77,3,4.83,7.85,252
2020-11-19T00:00:00.000Z,1,69.03,2.6,2.06,8.91,10.124,241
2020-11-20T00:00:00.000Z,1.8,67.13,5.37,3.8,12.93,9.695,258
2020-11-21T00:00:00.000Z,1.3,37.17,12.8,4.2,15.07,6.932,234
2020-11-22T00:00:00.000Z,3.6,55.27,13.12,8.19,15.87,6.979,226
2020-11-23T00:00:00.000Z,3.43,58.23,19.2,6.72,30,11.575,209
2020-11-24T00:00:00.000Z,4,35.27,13.44,9.8,17.07,5.727,214
2020-11-25T00:00:00.000Z,10.02,61.13,18.93,12.89,21.37,5.576,212
2020-11-26T00:00:00.000Z,5,61.27,19,12.2,21.47,6.719,206
2020-11-27T00:00:00.000Z,15.03,44.97,21.87,20.27,24.2,3.909,203
2020-11-28T00:00:00.000Z,5.17,19.39,14.43,12.03,16.37,3.586,210
2020-11-29T00:00:00.000Z,3.87,26.8,16.52,10.9,18.23,5.456,204
2020-11-30T00:00:00.000Z,19.13,87.73,24.22,22.87,34.1,12.318,176
2020-12-01T00:00:00.000Z,0.97,35.67,10.62,3.82,16.6,8.797,156
2020-12-02T00:00:00.000Z,3,38,5.17,4.29,7.32,5.164,149
2020-12-03T00:00:00.000Z,0.2,13.3,2.23,1.37,6.93,4.196,167
2020-12-04T00:00:00.000Z,0.1,51.03,0.82,0.47,4.67,11.278,184
2020-12-05T00:00:00.000Z,0.3,221.3,2.23,1.4,6.07,20.768,177
2020-12-06T00:00:00.000Z,0.27,119.33,3.1,2.2,9.97,10.873,242
2020-12-07T00:00:00.000Z,1,29.67,8.94,6.13,12.4,4.585,230
2020-12-08T00:00:00.000Z,1.97,144.43,12.65,8.07,28.13,22.942,222
