,date,PM 2.5,Station
639,2022-10-02,3.78,Bretagne
640,2022-10-03,6.47,Bretagne
641,2022-10-04,1.3,Bretagne
642,2022-10-05,3.0,Bretagne
643,2022-10-06,3.4,Bretagne
644,2022-10-07,2.7,Bretagne
645,2022-10-08,2.08,Bretagne
646,2022-10-09,2.82,Bretagne
647,2022-10-10,2.69,Bretagne
648,2022-10-11,1.35,Bretagne
649,2022-10-12,4.07,Bretagne
650,2022-10-13,3.55,Bretagne
651,2022-10-14,3.15,Bretagne
652,2022-10-15,2.78,Bretagne
653,2022-10-16,5.15,Bretagne
654,2022-10-17,2.62,Bretagne
655,2022-10-18,6.53,Bretagne
656,2022-10-19,6.003981373690338,Bretagne
657,2022-10-20,6.003981373690338,Bretagne
658,2022-10-21,8.9,Bretagne
659,2022-10-22,4.03,Bretagne
660,2022-10-23,5.2,Bretagne
661,2022-10-24,3.67,Bretagne
662,2022-10-25,3.89,Bretagne
663,2022-10-26,4.18,Bretagne
664,2022-10-27,5.13,Bretagne
665,2022-10-28,2.99,Bretagne
666,2022-10-29,5.25,Bretagne
667,2022-10-30,3.6,Bretagne
668,2022-10-31,3.65,Bretagne
669,2022-11-01,4.9,Bretagne
670,2022-11-02,5.22,Bretagne
671,2022-11-03,3.0,Bretagne
672,2022-11-04,3.08,Bretagne
673,2022-11-05,3.55,Bretagne
674,2022-11-06,4.78,Bretagne
675,2022-11-07,5.5,Bretagne
676,2022-11-08,5.03,Bretagne
677,2022-11-09,2.8,Bretagne
678,2022-11-10,2.35,Bretagne
679,2022-11-11,2.92,Bretagne
680,2022-11-12,6.003981373690338,Bretagne
681,2022-11-13,11.23,Bretagne
682,2022-11-14,1.58,Bretagne
683,2022-11-15,2.75,Bretagne
684,2022-11-16,6.53,Bretagne
685,2022-11-17,2.14,Bretagne
686,2022-11-18,1.12,Bretagne
687,2022-11-19,2.88,Bretagne
688,2022-11-20,6.6,Bretagne
689,2022-11-21,2.58,Bretagne
690,2022-11-22,4.78,Bretagne
691,2022-11-23,5.7,Bretagne
692,2022-11-24,5.75,Bretagne
