,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
0,Pierre Rolland,2022-01-21,Auvergne-Rhône-Alpes,Loire,37.3,1:28:01,116,999,9999,999,99,25.4,43.7,Dégagé,2,75,1,14.6,NNE
1,Pierre Rolland,2022-01-20,Auvergne-Rhône-Alpes,Loire,51.08,1:47:23,144,999,9999,999,99,28.5,42.9,Dégagé,4,76,1,10.6,N
2,Pierre Rolland,2022-01-19,Auvergne-Rhône-Alpes,Loire,117.78,3:42:07,374,999,9999,999,99,31.8,56.9,Nuages,4,93,1,10.0,SW
3,Pierre Rolland,2022-01-18,Auvergne-Rhône-Alpes,Loire,87.42,3:05:26,304,999,9999,999,99,28.3,43.4,Quelques nuages,3,94,1,15.8,ENE
4,Pierre Rolland,2022-01-17,Auvergne-Rhône-Alpes,Loire,38.95,1:30:31,144,999,9999,999,99,25.8,35.9,Quelques nuages,7,88,7,2.3,NNE
5,Pierre Rolland,2022-01-11,Auvergne-Rhône-Alpes,Loire,37.37,1:25:09,98,999,9999,999,99,26.3,44.2,Quelques nuages,1,93,2,6.7,E
6,Pierre Rolland,2022-01-09,Auvergne-Rhône-Alpes,Loire,46.45,1:44:11,134,999,9999,999,99,26.8,40.1,Nuages,6,98,2,19.3,SSW
7,Pierre Rolland,2022-01-08,Auvergne-Rhône-Alpes,Loire,46.27,1:38:53,124,999,9999,999,99,28.1,52.6,Nuages,6,95,3,17.6,WSW
8,Pierre Rolland,2022-01-07,Auvergne-Rhône-Alpes,Ain,1.0,2:20,2,999,9999,999,99,25.7,32.8,Quelques nuages,7,81,3,25.1,W
9,Pierre Rolland,2022-01-07,Auvergne-Rhône-Alpes,Loire,106.02,3:35:48,384,999,9999,999,99,29.5,53.9,Nuages,5,93,1,20.9,WSW
10,Pierre Rolland,2022-01-06,Auvergne-Rhône-Alpes,Loire,61.38,2:03:44,164,999,9999,999,99,29.8,48.9,Quelques nuages,0,92,0,3.9,SW
11,Pierre Rolland,2022-01-05,Auvergne-Rhône-Alpes,Loire,181.03,5:31:57,633,999,9999,999,99,32.7,51.8,Dégagé,2,93,1,11.8,W
12,Pierre Rolland,2022-01-03,Auvergne-Rhône-Alpes,Loire,47.03,1:29:21,114,999,9999,999,99,31.6,49.8,Nuages,12,77,12,22.3,SW
13,Pierre Rolland,2022-01-02,Auvergne-Rhône-Alpes,Ain,96.92,3:03:24,1202,999,9999,999,99,31.7,80.3,Nuages,9,44,8,10.3,WSW
14,Pierre Rolland,2022-01-01,Auvergne-Rhône-Alpes,Ain,73.9,2:45:39,1548,999,9999,999,99,26.8,81.8,Quelques nuages,9,43,8,5.9,SW
15,Pierre Rolland,2022-02-14,Auvergne-Rhône-Alpes,Loire,29.68,1:12:44,73,999,9999,999,99,24.5,42.9,Quelques nuages,7,92,4,20.1,SW
16,Pierre Rolland,2022-02-13,Auvergne-Rhône-Alpes,Ain,1.1,2:08,0,999,9999,999,99,31.1,44.6,Quelques nuages,8,47,6,12.8,SSE
17,Pierre Rolland,2022-02-13,Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,155.78,4:04:44,2557,999,9999,999,99,38.2,84.7,Quelques nuages,8,62,6,11.0,ESE
18,Pierre Rolland,2022-02-12,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,185.99,4:38:37,2280,999,9999,999,99,40.1,84.0,Dégagé,9,56,6,18.5,NNE
19,Pierre Rolland,2022-02-11,Auvergne-Rhône-Alpes,Ain,0.71,2:26,4,999,9999,999,99,17.6,23.5,Dégagé,14,56,14,37.9,N
20,Pierre Rolland,2022-02-11,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,151.62,3:21:16,490,999,9999,999,99,45.2,80.5,Quelques nuages,13,63,13,38.1,NNW
21,Pierre Rolland,2022-02-11,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,0.61,1:50,1,999,9999,999,99,20.2,22.8,Quelques nuages,13,63,13,38.1,NNW
22,Pierre Rolland,2022-02-11,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,5.96,14:09,45,999,9999,999,99,25.3,39.8,Quelques nuages,13,63,13,38.5,NNW
23,Pierre Rolland,2022-02-10,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,0.68,3:17,2,999,9999,999,99,12.5,30.1,Dégagé,15,62,15,9.0,SW
24,Pierre Rolland,2022-02-10,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,7.14,9:04,19,999,9999,999,99,47.3,58.7,Dégagé,15,62,15,9.0,SW
25,Pierre Rolland,2022-02-10,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,0.0,0s,0,999,9999,999,99,0.0,0.6,Dégagé,15,63,15,7.8,SW
26,Pierre Rolland,2022-02-10,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,30.71,53:44,66,999,9999,999,99,34.3,54.5,Quelques nuages,13,72,13,7.2,SSW
27,Pierre Rolland,2022-02-09,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,50.66,1:33:51,339,999,9999,999,99,32.4,59.2,Quelques nuages,15,60,15,11.3,SSE
28,Pierre Rolland,2022-02-08,Auvergne-Rhône-Alpes,Loire,39.06,1:31:05,96,999,9999,999,99,25.7,39.8,Quelques nuages,6,88,4,8.4,SSW
29,Pierre Rolland,2022-03-31,Auvergne-Rhône-Alpes,Loire,45.4,1:33:15,107,999,9999,999,99,29.2,54.7,Nuages,7,87,6,9.9,NW
30,Pierre Rolland,2022-03-30,Auvergne-Rhône-Alpes,Loire,39.0,1:26:46,77,999,9999,999,99,27.0,39.7,Nuages,8,94,7,7.9,WSW
31,Pierre Rolland,2022-03-29,Auvergne-Rhône-Alpes,Loire,90.01,2:34:46,276,999,9999,999,99,34.9,51.5,Nuages,13,73,13,13.1,WSW
32,Pierre Rolland,2022-03-28,Auvergne-Rhône-Alpes,Loire,37.35,1:20:36,77,999,9999,999,99,27.8,38.9,Dégagé,11,66,11,4.6,SE
33,Pierre Rolland,2022-03-27,Centre-Val de Loire,Indre,211.74,4:54:47,1678,999,9999,999,99,43.1,77.1,Dégagé,18,44,18,13.7,ENE
34,Pierre Rolland,2022-03-26,Auvergne-Rhône-Alpes,Ain,68.46,2:26:25,499,999,9999,999,99,28.1,44.7,Dégagé,10,66,7,16.2,ENE
35,Pierre Rolland,2022-03-25,Auvergne-Rhône-Alpes,Loire,68.66,2:37:56,165,999,9999,999,99,26.1,48.1,Dégagé,16,43,16,14.3,ENE
36,Pierre Rolland,2022-03-24,Auvergne-Rhône-Alpes,Loire,39.08,1:34:15,78,999,9999,999,99,24.9,35.6,Dégagé,12,56,12,8.4,E
37,Pierre Rolland,2022-03-23,Auvergne-Rhône-Alpes,Loire,197.17,6:05:51,791,999,9999,999,99,32.3,59.9,Dégagé,11,46,11,10.9,SE
38,Pierre Rolland,2022-03-22,Auvergne-Rhône-Alpes,Loire,108.01,3:38:52,402,999,9999,999,99,29.6,50.3,Dégagé,11,44,11,15.9,SSE
39,Pierre Rolland,2022-03-21,Auvergne-Rhône-Alpes,Loire,37.48,1:23:21,74,999,9999,999,99,27.0,40.2,Quelques nuages,12,69,12,11.1,SE
40,Pierre Rolland,2022-03-20,Auvergne-Rhône-Alpes,Ain,0.49,1:50,0,999,9999,999,99,16.3,23.2,Quelques nuages,17,52,17,10.4,S
41,Pierre Rolland,2022-03-20,Auvergne-Rhône-Alpes,Ain,207.71,4:55:34,1977,999,9999,999,99,42.2,81.1,Nuages,11,66,11,11.3,SE
42,Pierre Rolland,2022-03-19,Auvergne-Rhône-Alpes,Ain,46.92,1:32:55,455,999,9999,999,99,30.3,52.4,Dégagé,17,52,17,14.3,SE
43,Pierre Rolland,2022-03-18,Auvergne-Rhône-Alpes,Loire,76.91,2:46:59,294,999,9999,999,99,27.6,57.1,Quelques nuages,11,51,11,28.1,NE
44,Pierre Rolland,2022-03-17,Auvergne-Rhône-Alpes,Loire,30.34,1:13:22,82,999,9999,999,99,24.8,39.6,Nuages,10,67,7,19.4,NNE
45,Pierre Rolland,2022-03-16,Auvergne-Rhône-Alpes,Loire,167.9,5:04:38,685,999,9999,999,99,33.1,60.2,Quelques nuages,14,68,14,8.9,SE
46,Pierre Rolland,2022-03-15,Auvergne-Rhône-Alpes,Loire,54.38,2:05:34,127,999,9999,999,99,26.0,35.0,Quelques nuages,13,83,13,5.4,SE
47,Pierre Rolland,2022-03-14,Auvergne-Rhône-Alpes,Loire,71.13,3:00:47,146,999,9999,999,99,23.6,49.5,Dégagé,10,72,10,11.9,ESE
48,Pierre Rolland,2022-03-11,Auvergne-Rhône-Alpes,Loire,43.44,1:40:40,116,999,9999,999,99,25.9,39.7,Nuages,9,74,7,18.9,SSE
49,Pierre Rolland,2022-03-10,Auvergne-Rhône-Alpes,Ain,43.54,1:38:36,104,999,9999,999,99,26.5,48.9,Quelques nuages,10,62,8,11.2,SE
50,Pierre Rolland,2022-03-09,Auvergne-Rhône-Alpes,Ain,146.59,4:19:47,508,999,9999,999,99,33.9,59.2,Dégagé,8,68,5,14.0,SSE
51,Pierre Rolland,2022-03-08,Auvergne-Rhône-Alpes,Loire,91.66,2:56:46,300,999,9999,999,99,31.1,50.2,Dégagé,8,50,6,11.3,SE
52,Pierre Rolland,2022-03-05,Auvergne-Rhône-Alpes,Loire,54.42,2:03:21,129,999,9999,999,99,26.5,36.9,Quelques nuages,8,83,7,6.8,NNE
53,Pierre Rolland,2022-03-04,Auvergne-Rhône-Alpes,Loire,78.85,2:44:09,224,999,9999,999,99,28.8,47.6,Nuages,9,87,8,7.1,NNE
54,Pierre Rolland,2022-03-03,Auvergne-Rhône-Alpes,Loire,30.34,1:13:57,72,999,9999,999,99,24.6,37.0,Nuages,8,93,8,6.1,SSW
55,Pierre Rolland,2022-03-02,Auvergne-Rhône-Alpes,Ain,159.76,5:02:22,503,999,9999,999,99,31.7,56.6,Nuages,9,62,7,8.1,SE
56,Pierre Rolland,2022-04-29,Auvergne-Rhône-Alpes,Ain,0.99,2:55,1,999,9999,999,99,20.5,24.2,Nuages,18,49,18,11.3,NE
57,Pierre Rolland,2022-04-29,Auvergne-Rhône-Alpes,Loire,54.61,2:01:21,125,999,9999,999,99,27.0,42.5,Quelques nuages,16,60,16,10.9,NE
58,Pierre Rolland,2022-04-28,Auvergne-Rhône-Alpes,Loire,57.99,2:00:33,125,999,9999,999,99,28.9,51.0,Quelques nuages,16,61,16,17.2,ENE
59,Pierre Rolland,2022-04-27,Auvergne-Rhône-Alpes,Loire,171.74,5:02:27,546,999,9999,999,99,34.1,60.7,Quelques nuages,13,68,13,19.3,ENE
60,Pierre Rolland,2022-04-26,Auvergne-Rhône-Alpes,Loire,137.1,4:23:59,315,999,9999,999,99,31.2,48.3,Dégagé,10,68,10,9.3,NE
61,Pierre Rolland,2022-04-25,Auvergne-Rhône-Alpes,Loire,56.14,1:57:31,116,999,9999,999,99,28.7,41.5,Nuages,10,73,10,6.4,WNW
62,Pierre Rolland,2022-04-22,Auvergne-Rhône-Alpes,Loire,38.84,1:32:22,92,999,9999,999,99,25.2,40.4,Dégagé,12,75,12,15.4,ENE
63,Pierre Rolland,2022-04-18,Auvergne-Rhône-Alpes,Loire,51.13,1:58:56,126,999,9999,999,99,25.8,45.2,Quelques nuages,11,61,11,10.4,N
64,Pierre Rolland,2022-04-16,Bourgogne-Franche-Comté,Jura,0.73,2:08,0,999,9999,999,99,20.7,41.0,Quelques nuages,19,38,19,15.3,NE
65,Pierre Rolland,2022-04-16,Bourgogne-Franche-Comté,Jura,174.43,4:20:53,2614,999,9999,999,99,40.1,84.5,Quelques nuages,14,66,14,12.0,NE
66,Pierre Rolland,2022-04-15,Bourgogne-Franche-Comté,Doubs,7.45,19:09,46,999,9999,999,99,23.3,58.5,Quelques nuages,19,54,19,12.1,N
67,Pierre Rolland,2022-04-15,Bourgogne-Franche-Comté,Doubs,2.35,5:54,0,999,9999,999,99,23.9,39.5,Quelques nuages,19,54,19,12.1,N
68,Pierre Rolland,2022-04-15,Bourgogne-Franche-Comté,Doubs,186.11,4:43:38,2987,999,9999,999,99,39.4,89.9,Quelques nuages,16,74,16,10.9,NNE
69,Pierre Rolland,2022-04-14,Bourgogne-Franche-Comté,Doubs,53.33,2:08:17,962,999,9999,999,99,24.9,72.6,Quelques nuages,16,85,16,7.0,NW
70,Pierre Rolland,2022-04-12,Normandie,Calvados,0.39,2:06,4,999,9999,999,99,11.2,21.2,Pluie,16,81,16,16.2,SSW
71,Pierre Rolland,2022-04-12,Occitanie,Aude,218.04,5:35:26,2724,999,9999,999,99,39.0,78.5,Nuages,13,70,13,19.8,SSE
72,Pierre Rolland,2022-04-11,Auvergne-Rhône-Alpes,Loire,45.13,1:28:58,107,999,9999,999,99,30.4,40.6,Nuages,9,50,7,15.7,ESE
73,Pierre Rolland,2022-04-10,Auvergne-Rhône-Alpes,Loire,44.21,1:45:44,130,999,9999,999,99,25.1,39.0,Quelques nuages,6,70,5,7.8,SE
74,Pierre Rolland,2022-04-09,Auvergne-Rhône-Alpes,Loire,28.75,1:03:19,75,999,9999,999,99,27.2,43.7,Quelques nuages,6,100,3,12.6,NNW
75,Pierre Rolland,2022-04-08,Pays de la Loire,Sarthe,0.26,52s,1,999,9999,999,99,18.4,20.1,Pluie,14,89,14,38.5,WSW
76,Pierre Rolland,2022-04-08,Pays de la Loire,Sarthe,146.55,3:35:25,817,999,9999,999,99,40.8,77.0,Pluie,11,100,11,38.8,SW
77,Pierre Rolland,2022-04-07,Pays de la Loire,Sarthe,0.74,2:09,0,999,9999,999,99,20.7,31.0,Pluie,13,97,13,29.1,W
78,Pierre Rolland,2022-04-07,Pays de la Loire,Sarthe,181.26,4:17:54,990,999,9999,999,99,42.2,78.0,Pluie,13,98,13,39.9,WSW
79,Pierre Rolland,2022-04-06,Pays de la Loire,Sarthe,174.3,4:09:15,1400,999,9999,999,99,42.0,74.2,Nuages,11,81,11,17.9,W
80,Pierre Rolland,2022-04-05,Pays de la Loire,Sarthe,194.4,4:39:13,2595,999,9999,999,99,41.8,89.6,Nuages,10,93,8,14.9,WSW
81,Pierre Rolland,2022-04-04,Auvergne-Rhône-Alpes,Loire,47.26,1:39:07,120,999,9999,999,99,28.6,42.2,Dégagé,0,82,2,6.8,WSW
82,Pierre Rolland,2022-04-02,Auvergne-Rhône-Alpes,Loire,57.07,1:42:55,175,999,9999,999,99,33.3,51.0,Dégagé,1,79,5,22.9,N
83,Pierre Rolland,2022-04-01,Auvergne-Rhône-Alpes,Ain,174.64,4:30:02,2500,999,9999,999,99,38.8,74.1,Quelques nuages,5,67,1,36.8,NNW
84,Pierre Rolland,2022-04-01,Auvergne-Rhône-Alpes,Ain,0.84,3:36,7,999,9999,999,99,14.0,27.6,Dégagé,4,68,1,35.7,NNW
85,Pierre Rolland,2022-05-31,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,138.82,4:15:48,3505,999,9999,999,99,32.6,92.3,Nuages,21,52,21,5.7,S
86,Pierre Rolland,2022-05-31,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,0.4,2:17,3,999,9999,999,99,10.5,14.9,Quelques nuages,20,60,20,5.3,SE
