,Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent
315,Franck Bonnamour,2021-12-28,Bretagne,Côtes-d'Armor,115.23,3:39:04,1434,280,3154,463,112,31.6,65.1,Vent,10,83,6,39.9,W
316,Franck Bonnamour,2021-12-26,Bretagne,Côtes-d'Armor,126.75,4:02:14,1178,242,3296,388,97,31.4,59.8,Quelques nuages,9,93,6,17.0,SW
317,Franck Bonnamour,2021-12-24,Bretagne,Côtes-d'Armor,154.17,5:00:15,1386,243,4059,482,97,30.8,67.2,Nuages,10,97,7,22.8,S
318,Franck Bonnamour,2021-12-23,Bretagne,Côtes-d'Armor,93.78,3:01:24,1056,241,2469,284,96,31.0,64.6,Nuages,9,92,5,28.0,S
319,Franck Bonnamour,2021-12-22,Bretagne,Côtes-d'Armor,13.76,53:58,261,162,525,999,99,15.3,44.3,Nuages,7,58,3,20.8,SSE
320,Franck Bonnamour,2021-12-21,Bretagne,Côtes-d'Armor,84.91,2:56:05,1145,236,2275,265,94,28.9,65.5,Quelques nuages,1,93,4,18.6,ESE
321,Franck Bonnamour,2021-12-08,Bretagne,Côtes-d'Armor,44.05,3:04:12,962,161,1783,999,99,14.4,45.5,Pluie,6,81,1,25.5,WNW
322,Franck Bonnamour,2021-12-06,Bretagne,Côtes-d'Armor,59.43,4:18:11,1302,149,2315,999,99,13.8,45.5,Pluie,7,92,3,20.4,SW
323,Franck Bonnamour,2021-12-05,Bretagne,Côtes-d'Armor,53.05,3:07:03,870,158,1772,999,99,17.0,50.7,Quelques nuages,7,82,2,38.9,NW
324,Franck Bonnamour,2021-12-04,Bretagne,Côtes-d'Armor,31.65,2:00:03,641,164,1178,999,99,15.8,43.3,Quelques nuages,8,81,4,34.3,NW
325,Franck Bonnamour,2021-12-02,Bretagne,Côtes-d'Armor,77.25,2:42:36,924,211,2059,999,99,28.5,56.9,Quelques nuages,6,81,2,23.0,NW
326,Franck Bonnamour,2021-12-01,Bretagne,Côtes-d'Armor,31.76,2:00:58,598,158,1149,999,99,15.8,39.7,Quelques nuages,9,77,5,39.6,NW
