Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent,Objectif,Qualité Air
Pierre Rolland,2022-03-14,Auvergne-Rhône-Alpes,Loire,71.13,3:00:47,146,999,9999,999,99,23.6,49.5,Dégagé,10,72,10,11.9,ESE,2022,5.6
Pierre Rolland,2022-03-11,Auvergne-Rhône-Alpes,Loire,43.44,1:40:40,116,999,9999,999,99,25.9,39.7,Nuages,9,74,7,18.9,SSE,2022,4.03
Pierre Rolland,2022-03-10,Auvergne-Rhône-Alpes,Ain,43.54,1:38:36,104,999,9999,999,99,26.5,48.9,Quelques nuages,10,62,8,11.2,SE,2022,5.43
Pierre Rolland,2022-03-09,Auvergne-Rhône-Alpes,Ain,146.59,4:19:47,508,999,9999,999,99,33.9,59.2,Dégagé,8,68,5,14.0,SSE,2022,10.95
Pierre Rolland,2022-03-08,Auvergne-Rhône-Alpes,Loire,91.66,2:56:46,300,999,9999,999,99,31.1,50.2,Dégagé,8,50,6,11.3,SE,2022,10.7
Pierre Rolland,2022-03-05,Auvergne-Rhône-Alpes,Loire,54.42,2:03:21,129,999,9999,999,99,26.5,36.9,Quelques nuages,8,83,7,6.8,NNE,2022,10.33
Pierre Rolland,2022-03-04,Auvergne-Rhône-Alpes,Loire,78.85,2:44:09,224,999,9999,999,99,28.8,47.6,Nuages,9,87,8,7.1,NNE,2022,10.97
Pierre Rolland,2022-03-03,Auvergne-Rhône-Alpes,Loire,30.34,1:13:57,72,999,9999,999,99,24.6,37.0,Nuages,8,93,8,6.1,SSW,2022,9.05
Pierre Rolland,2022-03-02,Auvergne-Rhône-Alpes,Ain,159.76,5:02:22,503,999,9999,999,99,31.7,56.6,Nuages,9,62,7,8.1,SE,2022,5.57
Pierre Rolland,2022-04-29,Auvergne-Rhône-Alpes,Loire,54.61,2:01:21,125,999,9999,999,99,27.0,42.5,Quelques nuages,16,60,16,10.9,NE,2022,3.53
Pierre Rolland,2022-04-28,Auvergne-Rhône-Alpes,Loire,57.99,2:00:33,125,999,9999,999,99,28.9,51.0,Quelques nuages,16,61,16,17.2,ENE,2022,3.0
Pierre Rolland,2022-04-27,Auvergne-Rhône-Alpes,Loire,171.74,5:02:27,546,999,9999,999,99,34.1,60.7,Quelques nuages,13,68,13,19.3,ENE,2022,3.75
Pierre Rolland,2022-04-26,Auvergne-Rhône-Alpes,Loire,137.1,4:23:59,315,999,9999,999,99,31.2,48.3,Dégagé,10,68,10,9.3,NE,2022,4.5
Pierre Rolland,2022-04-25,Auvergne-Rhône-Alpes,Loire,56.14,1:57:31,116,999,9999,999,99,28.7,41.5,Nuages,10,73,10,6.4,WNW,2022,5.32
Pierre Rolland,2022-04-22,Auvergne-Rhône-Alpes,Loire,38.84,1:32:22,92,999,9999,999,99,25.2,40.4,Dégagé,12,75,12,15.4,ENE,2022,3.5
Pierre Rolland,2022-04-18,Auvergne-Rhône-Alpes,Loire,51.13,1:58:56,126,999,9999,999,99,25.8,45.2,Quelques nuages,11,61,11,10.4,N,2022,1.63
Pierre Rolland,2022-04-16,Bourgogne-Franche-Comté,Jura,174.43,4:20:53,2614,999,9999,999,99,40.1,84.5,Quelques nuages,14,66,14,12.0,NE,2022,25.0
Pierre Rolland,2022-04-15,Bourgogne-Franche-Comté,Doubs,7.45,19:09,46,999,9999,999,99,23.3,58.5,Quelques nuages,19,54,19,12.1,N,2022,28.0
Pierre Rolland,2022-04-15,Bourgogne-Franche-Comté,Doubs,186.11,4:43:38,2987,999,9999,999,99,39.4,89.9,Quelques nuages,16,74,16,10.9,NNE,2022,28.0
Pierre Rolland,2022-04-14,Bourgogne-Franche-Comté,Doubs,53.33,2:08:17,962,999,9999,999,99,24.9,72.6,Quelques nuages,16,85,16,7.0,NW,2022,27.0
Pierre Rolland,2022-04-12,Occitanie,Aude,218.04,5:35:26,2724,999,9999,999,99,39.0,78.5,Nuages,13,70,13,19.8,SSE,2022,3.2
Pierre Rolland,2022-04-11,Auvergne-Rhône-Alpes,Loire,45.13,1:28:58,107,999,9999,999,99,30.4,40.6,Nuages,9,50,7,15.7,ESE,2022,1.3
Pierre Rolland,2022-04-10,Auvergne-Rhône-Alpes,Loire,44.21,1:45:44,130,999,9999,999,99,25.1,39.0,Quelques nuages,6,70,5,7.8,SE,2022,2.6
Pierre Rolland,2022-04-09,Auvergne-Rhône-Alpes,Loire,28.75,1:03:19,75,999,9999,999,99,27.2,43.7,Quelques nuages,6,100,3,12.6,NNW,2022,1.2
Pierre Rolland,2022-04-08,Pays de la Loire,Sarthe,146.55,3:35:25,817,999,9999,999,99,40.8,77.0,Pluie,11,100,11,38.8,SW,2022,4.4
Pierre Rolland,2022-04-07,Pays de la Loire,Sarthe,181.26,4:17:54,990,999,9999,999,99,42.2,78.0,Pluie,13,98,13,39.9,WSW,2022,2.06
Pierre Rolland,2022-04-06,Pays de la Loire,Sarthe,174.3,4:09:15,1400,999,9999,999,99,42.0,74.2,Nuages,11,81,11,17.9,W,2022,3.0
Pierre Rolland,2022-04-05,Pays de la Loire,Sarthe,194.4,4:39:13,2595,999,9999,999,99,41.8,89.6,Nuages,10,93,8,14.9,WSW,2022,3.85
Pierre Rolland,2022-04-04,Auvergne-Rhône-Alpes,Loire,47.26,1:39:07,120,999,9999,999,99,28.6,42.2,Dégagé,0,82,2,6.8,WSW,2022,6.3
Pierre Rolland,2022-04-02,Auvergne-Rhône-Alpes,Loire,57.07,1:42:55,175,999,9999,999,99,33.3,51.0,Dégagé,1,79,5,22.9,N,2022,5.2
Pierre Rolland,2022-04-01,Auvergne-Rhône-Alpes,Ain,174.64,4:30:02,2500,999,9999,999,99,38.8,74.1,Quelques nuages,5,67,1,36.8,NNW,2022,2.4
Pierre Rolland,2022-05-31,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,138.82,4:15:48,3505,999,9999,999,99,32.6,92.3,Nuages,21,52,21,5.7,S,2022,10.0
Pierre Rolland,2022-05-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,22.78,55:06,295,999,9999,999,99,24.8,71.7,Nuages,20,79,20,8.6,SSE,2022,9.0
Pierre Rolland,2022-05-29,Auvergne-Rhône-Alpes,Isère,136.15,4:11:13,3957,999,9999,999,99,32.5,91.4,Dégagé,15,49,15,8.1,NNW,2022,1.27
Pierre Rolland,2022-05-28,Auvergne-Rhône-Alpes,Ain,177.32,4:31:28,2677,999,9999,999,99,39.2,78.6,Quelques nuages,20,52,20,25.0,N,2022,1.33
Pierre Rolland,2022-05-27,Auvergne-Rhône-Alpes,Rhône,154.57,3:54:08,1833,999,9999,999,99,39.6,82.1,Quelques nuages,21,50,21,19.8,N,2022,1.17
Pierre Rolland,2022-05-26,Auvergne-Rhône-Alpes,Ain,7.67,18:32,74,999,9999,999,99,24.8,49.0,Quelques nuages,24,37,24,21.8,N,2022,1.1
Pierre Rolland,2022-05-26,Auvergne-Rhône-Alpes,Isère,165.11,4:03:49,2278,999,9999,999,99,40.6,81.9,Quelques nuages,19,51,19,8.8,NNW,2022,1.1
Pierre Rolland,2022-05-25,Auvergne-Rhône-Alpes,Isère,122.83,2:55:27,1208,999,9999,999,99,42.0,83.2,Quelques nuages,21,46,21,21.2,NNW,2022,0.9
Pierre Rolland,2022-05-25,Auvergne-Rhône-Alpes,Isère,6.21,15:44,19,999,9999,999,99,23.7,35.0,Quelques nuages,20,49,20,21.1,NNW,2022,0.9
Pierre Rolland,2022-05-24,Auvergne-Rhône-Alpes,Ain,32.1,1:15:40,399,999,9999,999,99,25.5,73.1,Quelques nuages,19,57,19,11.3,NNE,2022,0.73
Pierre Rolland,2022-05-23,Auvergne-Rhône-Alpes,Loire,19.54,54:13,67,999,9999,999,99,21.6,36.9,Pluie,18,88,18,20.2,SSW,2022,3.07
Pierre Rolland,2022-05-22,Bretagne,Finistère,174.51,4:03:05,2622,999,9999,999,99,43.1,84.5,Quelques nuages,22,62,22,6.7,E,2022,2.2
Pierre Rolland,2022-05-21,Auvergne-Rhône-Alpes,Ain,203.29,4:59:57,2964,999,9999,999,99,40.7,84.4,Quelques nuages,17,76,17,4.1,NNE,2022,4.83
Pierre Rolland,2022-05-20,Bretagne,Finistère,35.01,1:22:26,531,999,9999,999,99,25.5,59.6,Quelques nuages,18,61,18,21.0,W,2022,2.38
Pierre Rolland,2022-05-19,Auvergne-Rhône-Alpes,Loire,57.54,2:01:08,194,999,9999,999,99,28.5,49.2,Quelques nuages,21,75,21,12.9,S,2022,3.08
Pierre Rolland,2022-05-18,Auvergne-Rhône-Alpes,Loire,106.59,3:30:51,319,999,9999,999,99,30.3,57.3,Quelques nuages,25,57,25,9.3,ENE,2022,2.78
Pierre Rolland,2022-05-16,Occitanie,Hautes-Pyrénées,112.58,3:41:36,2567,999,9999,999,99,30.5,83.3,Dégagé,20,58,20,5.1,SSE,2022,6.23
Pierre Rolland,2022-05-15,Occitanie,Haute-Garonne,135.73,4:35:27,3173,999,9999,999,99,29.6,76.3,Quelques nuages,20,62,20,7.7,SSE,2022,4.97
Pierre Rolland,2022-05-14,Occitanie,Aude,154.44,4:39:55,2800,999,9999,999,99,33.1,87.8,Quelques nuages,23,68,23,4.8,NE,2022,6.02
Pierre Rolland,2022-05-13,Occitanie,Aveyron,191.76,4:50:37,2285,999,9999,999,99,39.6,90.8,Nuages,15,68,15,3.4,S,2022,6.71
Pierre Rolland,2022-05-12,Auvergne-Rhône-Alpes,Loire,191.41,5:42:02,3377,999,9999,999,99,33.6,87.8,Quelques nuages,14,70,14,5.3,SSW,2022,2.73
Pierre Rolland,2022-05-11,Auvergne-Rhône-Alpes,Isère,139.4,4:14:14,1615,999,9999,999,99,32.9,73.1,Dégagé,18,60,18,5.1,SSW,2022,2.23
Pierre Rolland,2022-05-10,Auvergne-Rhône-Alpes,Isère,36.12,1:17:30,514,999,9999,999,99,28.0,74.7,Dégagé,19,63,19,1.7,NW,2022,4.09
Pierre Rolland,2022-05-09,Nouvelle-Aquitaine,Pyrénées-Atlantiques,144.97,4:34:05,2454,999,9999,999,99,31.7,74.9,Quelques nuages,17,72,17,4.1,NE,2022,27.0
Pierre Rolland,2022-05-08,Occitanie,Hautes-Pyrénées,130.97,4:20:15,2530,999,9999,999,99,30.2,88.5,Quelques nuages,15,74,15,5.7,NNE,2022,3.34
Pierre Rolland,2022-05-07,Nouvelle-Aquitaine,Pyrénées-Atlantiques,62.58,2:00:13,564,999,9999,999,99,31.2,64.0,Nuages,13,88,13,6.9,NNW,2022,29.0
Pierre Rolland,2022-05-06,Nouvelle-Aquitaine,Pyrénées-Atlantiques,207.49,6:57:19,3918,999,9999,999,99,29.8,72.2,Quelques nuages,12,91,12,8.8,SSW,2022,19.0
Pierre Rolland,2022-05-05,Nouvelle-Aquitaine,Pyrénées-Atlantiques,171.51,5:30:05,2589,999,9999,999,99,31.2,81.9,Quelques nuages,11,91,11,5.2,SSW,2022,25.0
Pierre Rolland,2022-05-04,Nouvelle-Aquitaine,Pyrénées-Atlantiques,177.58,6:10:08,2943,999,9999,999,99,28.8,76.2,Nuages,12,91,12,8.3,WSW,2022,32.0
Pierre Rolland,2022-05-03,Nouvelle-Aquitaine,Pyrénées-Atlantiques,109.83,3:20:15,1186,999,9999,999,99,32.9,77.0,Pluie,12,85,12,6.6,NW,2022,36.0
Pierre Rolland,2022-05-02,Nouvelle-Aquitaine,Pyrénées-Atlantiques,28.78,58:02,130,999,9999,999,99,29.8,44.5,Nuages,16,64,16,5.9,WNW,2022,28.0
Pierre Rolland,2022-06-25,Auvergne-Rhône-Alpes,Loire,57.9,1:46:15,513,201,1279,999,99,32.7,56.1,Nuages,15,73,15,15.1,SW,2022,1.3
Pierre Rolland,2022-06-24,Auvergne-Rhône-Alpes,Loire,60.1,1:49:42,207,999,9999,999,99,32.9,48.8,Pluie,18,83,18,14.5,SSW,2022,1.67
Pierre Rolland,2022-06-23,Auvergne-Rhône-Alpes,Loire,50.91,1:55:57,125,104,232,49,69,26.3,43.6,Quelques nuages,18,83,18,9.8,SW,2022,2.9
Pierre Rolland,2022-06-23,Auvergne-Rhône-Alpes,Loire,50.82,1:53:21,126,128,801,139,85,26.9,37.5,Quelques nuages,18,83,18,9.8,SW,2022,2.9
Pierre Rolland,2022-06-22,Auvergne-Rhône-Alpes,Loire,93.34,3:09:45,261,999,9999,999,99,29.5,55.9,Nuages,21,75,21,10.4,NE,2022,3.76
Pierre Rolland,2022-06-22,Auvergne-Rhône-Alpes,Loire,93.27,3:04:19,267,214,1765,631,142,30.4,55.1,Nuages,21,75,21,10.4,NE,2022,3.76
Pierre Rolland,2022-06-21,Auvergne-Rhône-Alpes,Ain,57.19,1:51:14,183,242,1160,761,160,30.9,53.8,Quelques nuages,21,79,21,10.8,NE,2022,3.6
Pierre Rolland,2022-06-21,Auvergne-Rhône-Alpes,Loire,59.03,1:54:45,208,222,1180,427,147,30.9,53.6,Quelques nuages,21,79,21,10.8,NE,2022,3.6
Pierre Rolland,2022-06-20,Auvergne-Rhône-Alpes,Loire,53.14,1:58:54,162,149,944,196,99,26.8,41.5,Quelques nuages,20,82,20,6.5,ENE,2022,2.0
Pierre Rolland,2022-06-19,Auvergne-Rhône-Alpes,Loire,156.33,4:36:27,391,999,9999,999,99,33.9,61.7,Quelques nuages,19,75,19,13.5,NNE,2022,3.69
Pierre Rolland,2022-06-18,Auvergne-Rhône-Alpes,Loire,99.29,2:59:54,306,163,1463,350,108,33.1,56.4,Dégagé,23,54,23,7.6,SE,2022,3.58
Pierre Rolland,2022-06-17,Auvergne-Rhône-Alpes,Loire,65.69,2:15:50,170,999,9999,999,99,29.0,42.9,Dégagé,23,61,23,9.0,E,2022,2.02
Pierre Rolland,2022-06-16,Auvergne-Rhône-Alpes,Ain,70.44,2:52:41,145,999,9999,999,99,24.5,44.0,Dégagé,24,50,24,9.8,NE,2022,3.29
Pierre Rolland,2022-06-16,Auvergne-Rhône-Alpes,Ain,67.39,2:42:16,196,999,9999,999,99,24.9,44.8,Dégagé,24,51,24,10.1,NE,2022,3.29
Pierre Rolland,2022-06-15,Auvergne-Rhône-Alpes,Loire,34.61,1:25:47,87,999,9999,999,99,24.2,44.4,Dégagé,27,43,27,10.8,E,2022,2.8
Pierre Rolland,2022-06-14,Auvergne-Rhône-Alpes,Ain,106.25,3:14:52,2527,329,3852,999,99,32.7,83.0,Dégagé,29,31,29,9.0,NW,2022,1.5
Pierre Rolland,2022-06-13,Provence-Alpes-Côte d'Azur,Vaucluse,34.52,1:12:23,232,156,675,999,99,28.6,59.6,Quelques nuages,27,54,28,25.5,N,2022,9.0
Pierre Rolland,2022-06-12,Auvergne-Rhône-Alpes,Savoie,14.59,24:55,7,999,9999,999,99,35.1,78.8,Quelques nuages,22,38,22,5.2,WNW,2022,1.8
Pierre Rolland,2022-06-12,Auvergne-Rhône-Alpes,Ain,141.07,4:21:39,3816,339,5320,999,99,32.4,87.0,Dégagé,28,37,28,4.4,NW,2022,1.8
Pierre Rolland,2022-06-11,Auvergne-Rhône-Alpes,Ain,137.93,4:12:48,3935,999,9999,999,99,32.7,90.8,Dégagé,22,20,22,5.9,WNW,2022,1.7
Pierre Rolland,2022-06-10,Auvergne-Rhône-Alpes,Isère,205.72,4:40:48,2805,999,9999,999,99,44.0,107.6,Dégagé,17,68,17,10.7,N,2022,1.53
Pierre Rolland,2022-06-09,Auvergne-Rhône-Alpes,Rhône,164.05,3:51:44,2072,999,9999,999,99,42.5,87.8,Quelques nuages,15,76,15,13.2,NW,2022,1.5
Pierre Rolland,2022-06-08,Auvergne-Rhône-Alpes,Loire,31.99,40:32,120,999,9999,999,99,47.4,69.4,Nuages,20,61,20,11.6,WNW,2022,1.73
Pierre Rolland,2022-06-07,Auvergne-Rhône-Alpes,Ain,172.69,4:21:58,2633,999,9999,999,99,39.6,76.1,Quelques nuages,20,47,20,12.3,WNW,2022,1.4
Pierre Rolland,2022-06-06,Auvergne-Rhône-Alpes,Ain,173.41,4:12:59,2570,999,9999,999,99,41.1,94.7,Dégagé,26,55,26,12.0,NNE,2022,2.57
Pierre Rolland,2022-06-05,Auvergne-Rhône-Alpes,Ardèche,200.54,4:59:25,2286,999,9999,999,99,40.2,78.2,Dégagé,24,80,24,4.2,E,2022,1.9
Pierre Rolland,2022-06-04,Auvergne-Rhône-Alpes,Ain,65.15,1:53:35,647,999,9999,999,99,34.4,70.5,Quelques nuages,25,62,25,7.6,S,2022,2.8
Pierre Rolland,2022-06-03,Auvergne-Rhône-Alpes,Drôme,8.15,19:03,58,999,9999,999,99,25.7,43.9,Dégagé,33,36,33,19.4,S,2022,3.7
Pierre Rolland,2022-06-03,Auvergne-Rhône-Alpes,Ain,37.41,1:24:31,667,999,9999,999,99,26.6,63.7,Nuages,16,66,16,6.3,S,2022,3.7
Pierre Rolland,2022-06-02,Auvergne-Rhône-Alpes,Ain,60.85,2:18:32,1178,999,9999,999,99,26.4,77.3,Quelques nuages,18,60,18,6.2,S,2022,3.53
Pierre Rolland,2022-06-01,Auvergne-Rhône-Alpes,Ain,34.4,1:27:14,579,999,9999,999,99,23.7,84.3,Quelques nuages,15,66,15,5.4,WNW,2022,7.33
Pierre Rolland,2022-09-25,Auvergne-Rhône-Alpes,Loire,44.67,1:33:14,105,174,896,209,115,28.7,42.0,Quelques nuages,13,81,13,8.3,E,2023,1.6
Pierre Rolland,2022-09-24,Auvergne-Rhône-Alpes,Loire,113.76,3:47:20,326,146,1691,364,97,30.0,58.0,Nuages,10,93,9,6.2,S,2023,3.1
Pierre Rolland,2022-09-23,Auvergne-Rhône-Alpes,Loire,70.46,2:10:49,152,265,1672,669,175,32.3,49.0,Nuages,15,56,15,2.5,SSE,2023,2.8
Pierre Rolland,2022-09-22,Auvergne-Rhône-Alpes,Loire,86.66,2:56:07,235,200,1804,528,132,29.5,47.8,Dégagé,12,68,12,9.7,ENE,2023,2.87
Pierre Rolland,2022-09-21,Auvergne-Rhône-Alpes,Loire,106.72,3:45:31,386,228,2625,941,151,28.4,50.5,Dégagé,15,68,15,12.6,NE,2023,1.3
Pierre Rolland,2022-09-20,Auvergne-Rhône-Alpes,Loire,71.57,2:30:57,272,134,1211,999,99,28.5,51.7,Dégagé,12,76,12,9.6,NE,2023,1.0
Pierre Rolland,2022-09-11,Auvergne-Rhône-Alpes,Ain,70.29,2:32:23,1600,258,1801,750,171,27.7,75.0,Dégagé,13,68,13,4.5,ESE,2023,1.1
Pierre Rolland,2022-09-10,Auvergne-Rhône-Alpes,Ain,128.11,4:34:42,2115,233,2949,1133,154,28.0,63.1,Quelques nuages,9,87,8,5.7,WNW,2023,1.07
Pierre Rolland,2022-09-08,Auvergne-Rhône-Alpes,Loire,112.39,3:46:27,561,220,2265,826,146,29.8,53.9,Nuages,15,95,15,18.0,SSW,2023,1.0
Pierre Rolland,2022-09-05,Auvergne-Rhône-Alpes,Loire,100.07,3:19:53,358,201,2033,604,133,30.0,49.7,Quelques nuages,22,77,22,5.8,ENE,2023,2.37
Pierre Rolland,2022-09-04,Bourgogne-Franche-Comté,Doubs,207.03,5:02:15,2971,382,6933,999,99,41.1,83.0,Quelques nuages,19,73,19,2.8,SE,2023,16.0
Pierre Rolland,2022-09-03,Bourgogne-Franche-Comté,Doubs,43.17,1:33:58,749,183,1032,999,99,27.6,66.4,Quelques nuages,22,67,22,11.5,WSW,2023,25.0
Pierre Rolland,2022-09-01,Auvergne-Rhône-Alpes,Loire,102.26,3:13:55,341,259,2322,988,172,31.6,54.5,Quelques nuages,23,62,23,5.7,ENE,2023,2.06
Pierre Rolland,2022-10-15,Auvergne-Rhône-Alpes,Loire,55.82,2:03:33,208,172,1111,289,114,27.1,42.4,Pluie,16,100,17,24.5,SW,2023,1.69
Pierre Rolland,2022-10-13,Auvergne-Rhône-Alpes,Loire,39.27,1:30:33,74,141,693,131,93,26.0,37.3,Quelques nuages,13,89,13,10.8,SSW,2023,12.8
Pierre Rolland,2022-10-12,Auvergne-Rhône-Alpes,Loire,50.49,1:55:59,87,199,1161,340,132,26.1,45.6,Quelques nuages,13,88,13,6.1,NE,2023,10.02
Pierre Rolland,2022-10-09,Auvergne-Rhône-Alpes,Ain,13.0,40:15,341,188,453,999,99,19.4,40.0,Dégagé,14,70,14,6.4,SSE,2023,2.83
Pierre Rolland,2022-10-06,Auvergne-Rhône-Alpes,Loire,195.82,4:24:20,2134,456,7232,999,99,44.4,85.1,Quelques nuages,15,76,15,8.3,N,2023,2.29
Pierre Rolland,2022-10-05,Auvergne-Rhône-Alpes,Loire,43.01,1:27:36,109,222,983,321,147,29.5,53.7,Dégagé,16,77,16,19.0,SSW,2023,2.17
Pierre Rolland,2022-10-04,Auvergne-Rhône-Alpes,Loire,51.2,1:59:25,95,189,1081,321,125,25.7,44.4,Quelques nuages,11,83,11,5.1,SSE,2023,4.37
Pierre Rolland,2022-10-03,Auvergne-Rhône-Alpes,Loire,32.67,1:22:25,75,114,507,83,75,23.8,38.0,Quelques nuages,17,69,17,10.0,ENE,2023,1.12
Pierre Rolland,2022-11-23,Auvergne-Rhône-Alpes,Loire,46.07,1:54:47,183,89,616,999,99,24.1,41.3,Pluie,9,99,6,19.9,S,2023,4.4
Pierre Rolland,2022-11-22,Auvergne-Rhône-Alpes,Loire,89.16,3:35:55,306,97,1259,999,99,24.8,48.0,Nuages,8,87,4,25.9,WSW,2023,3.45
Pierre Rolland,2022-11-09,Auvergne-Rhône-Alpes,Loire,81.78,3:18:02,235,154,989,273,102,24.8,52.2,Nuages,14,91,14,17.3,WSW,2023,2.17
Pierre Rolland,2022-12-18,Auvergne-Rhône-Alpes,Loire,37.66,1:36:40,97,82,476,999,99,23.4,33.9,Nuages,4,74,8,10.4,SSE,2023,13.0
Pierre Rolland,2022-12-17,Auvergne-Rhône-Alpes,Ain,38.5,1:34:24,109,92,523,999,99,24.5,36.3,Dégagé,2,77,6,11.1,E,2023,9.59
Pierre Rolland,2022-12-01,Auvergne-Rhône-Alpes,Loire,39.22,1:45:13,114,76,480,999,99,22.4,35.0,Quelques nuages,7,75,5,14.0,NNE,2023,6.27
Pierre Rolland,2021-01-31,Auvergne-Rhône-Alpes,Loire,109.93,3:18:03,300,999,9999,999,99,33.3,58.3,Quelques nuages,6,88,6,4.4,NNE,2021,9.86
Pierre Rolland,2021-01-30,Occitanie,Haute-Garonne,32.13,1:25:19,104,999,9999,999,99,22.6,42.1,Pluie,9,91,7,9.6,NNW,2021,4.5
Pierre Rolland,2021-01-30,Auvergne-Rhône-Alpes,Loire,86.25,2:23:25,107,999,9999,999,99,36.1,59.4,Pluie,10,97,7,20.2,WSW,2021,3.87
Pierre Rolland,2021-01-29,Auvergne-Rhône-Alpes,Loire,93.47,2:44:25,300,999,9999,999,99,34.1,58.0,Pluie,10,86,6,27.2,WSW,2021,2.2
Pierre Rolland,2021-01-28,Auvergne-Rhône-Alpes,Loire,51.75,1:41:37,106,999,9999,999,99,30.6,53.3,Pluie,12,92,12,28.2,WSW,2021,8.59
Pierre Rolland,2021-01-27,Auvergne-Rhône-Alpes,Loire,162.77,4:51:21,557,999,9999,999,99,33.5,56.2,Nuages,5,95,2,13.2,WSW,2021,6.5
Pierre Rolland,2021-01-25,Auvergne-Rhône-Alpes,Loire,77.31,2:27:16,179,999,9999,999,99,31.5,53.6,Quelques nuages,4,76,0,19.8,NNW,2021,1.5
Pierre Rolland,2021-01-24,Occitanie,Haute-Garonne,40.36,2:12:57,846,999,9999,999,99,18.2,59.1,Pluie,4,87,0,15.2,NW,2021,1.3
Pierre Rolland,2021-01-16,Occitanie,Haute-Garonne,51.74,2:40:08,685,999,9999,999,99,19.4,62.0,Quelques nuages,6,66,4,12.6,WNW,2021,14.1
Pierre Rolland,2021-01-09,Occitanie,Haute-Garonne,34.58,1:24:38,287,999,9999,999,99,24.5,56.2,Nuages,4,63,3,6.2,NNE,2021,53.75
Pierre Rolland,2021-01-07,Auvergne-Rhône-Alpes,Loire,106.83,3:48:56,351,999,9999,999,99,28.0,46.4,Nuages,0,93,2,7.2,SSW,2021,9.47
Pierre Rolland,2021-01-06,Auvergne-Rhône-Alpes,Loire,56.02,1:49:44,130,999,9999,999,99,30.6,46.8,Nuages,2,98,1,7.2,N,2021,13.4
Pierre Rolland,2021-01-05,Auvergne-Rhône-Alpes,Loire,63.37,2:02:39,131,999,9999,999,99,31.0,54.4,Nuages,1,97,3,12.2,NNE,2021,15.79
Pierre Rolland,2021-01-04,Auvergne-Rhône-Alpes,Loire,103.04,4:38:56,310,999,9999,999,99,22.2,39.6,Nuages,1,100,2,8.5,NE,2021,11.13
Pierre Rolland,2021-01-03,Auvergne-Rhône-Alpes,Loire,126.6,3:46:30,423,999,9999,999,99,33.5,55.8,Nuages,1,95,1,4.1,ENE,2021,5.93
Pierre Rolland,2021-01-02,Auvergne-Rhône-Alpes,Loire,58.44,2:07:30,161,999,9999,999,99,27.5,38.5,Dégagé,1,93,2,8.0,N,2021,7.17
Pierre Rolland,2021-01-02,Occitanie,Haute-Garonne,33.65,1:11:15,1,999,9999,999,99,28.3,48.4,Nuages,1,91,6,16.7,WNW,2021,10.95
Pierre Rolland,2021-02-28,Auvergne-Rhône-Alpes,Ain,111.5,3:54:11,2275,999,9999,999,99,28.6,74.5,Dégagé,7,49,6,6.6,SE,2021,7.57
Pierre Rolland,2021-02-27,Auvergne-Rhône-Alpes,Ain,24.3,2:05:25,807,999,9999,999,99,11.6,45.4,Quelques nuages,1,76,3,15.6,NE,2021,7.3
Pierre Rolland,2021-02-25,Centre-Val de Loire,Cher,70.13,2:36:49,1232,999,9999,999,99,26.8,74.5,Quelques nuages,10,61,8,10.3,S,2021,77.0
Pierre Rolland,2021-02-24,Auvergne-Rhône-Alpes,Loire,146.55,4:03:56,469,999,9999,999,99,36.0,61.6,Dégagé,14,70,14,14.9,S,2021,4.5
Pierre Rolland,2021-02-23,Auvergne-Rhône-Alpes,Loire,27.33,1:07:43,71,999,9999,999,99,24.2,39.2,Quelques nuages,13,80,13,17.9,SSW,2021,5.07
Pierre Rolland,2021-02-22,Auvergne-Rhône-Alpes,Loire,88.59,2:30:22,215,999,9999,999,99,35.4,53.3,Nuages,12,63,12,9.2,SSE,2021,4.17
Pierre Rolland,2021-02-21,Auvergne-Rhône-Alpes,Loire,100.45,2:50:19,406,999,9999,999,99,35.4,67.0,Quelques nuages,6,86,4,11.6,SSE,2021,2.17
Pierre Rolland,2021-02-20,Auvergne-Rhône-Alpes,Loire,37.41,1:20:01,79,999,9999,999,99,28.1,42.8,Quelques nuages,12,67,12,17.9,SSE,2021,2.2
Pierre Rolland,2021-02-19,Occitanie,Haute-Garonne,32.3,1:22:58,206,107,534,999,99,23.4,51.5,Quelques nuages,15,70,15,25.6,SE,2021,7.33
Pierre Rolland,2021-02-16,Occitanie,Haute-Garonne,14.8,44:15,0,163,366,89,108,20.1,50.0,Dégagé,13,72,13,12.4,SSE,2021,6.09
Pierre Rolland,2021-02-13,Occitanie,Haute-Garonne,55.78,2:51:24,691,999,9999,999,99,19.5,61.2,Nuages,9,82,8,8.0,NNW,2021,13.52
Pierre Rolland,2021-02-09,Occitanie,Lot,266.27,2:30:17,1313,999,9999,999,99,106.3,528.5,Nuages,3,87,8,12.9,NNE,2021,3.0
Pierre Rolland,2021-02-07,Auvergne-Rhône-Alpes,Loire,129.99,3:24:42,532,999,9999,999,99,38.1,55.8,Pluie,3,93,1,20.1,WSW,2021,1.12
Pierre Rolland,2021-02-07,Occitanie,Haute-Garonne,60.4,2:46:37,865,999,9999,999,99,21.8,57.3,Quelques nuages,6,85,2,16.2,NW,2021,2.12
