,date,PM 2.5,Station
709,2022-12-11,4.674106951871658,Grand Est
710,2022-12-12,4.674106951871658,Grand Est
711,2022-12-13,4.674106951871658,Grand Est
712,2022-12-14,17.63,Grand Est
713,2022-12-15,16.85,Grand Est
714,2022-12-16,8.97,Grand Est
715,2022-12-17,17.76,Grand Est
716,2022-12-18,19.5,Grand Est
717,2022-12-19,26.1,Grand Est
718,2022-12-20,6.82,Grand Est
719,2022-12-21,3.35,Grand Est
720,2022-12-22,1.75,Grand Est
721,2022-12-23,0.75,Grand Est
722,2022-12-24,2.2,Grand Est
723,2022-12-25,4.674106951871658,Grand Est
724,2022-12-26,4.674106951871658,Grand Est
725,2022-12-27,4.674106951871658,Grand Est
726,2022-12-28,2.22,Grand Est
727,2022-12-29,1.25,Grand Est
728,2022-12-30,1.27,Grand Est
729,2022-12-31,0.75,Grand Est
730,2023-01-01,3.33,Grand Est
731,2023-01-02,1.77,Grand Est
732,2023-01-03,2.45,Grand Est
733,2023-01-04,1.2,Grand Est
734,2023-01-05,1.83,Grand Est
735,2023-01-06,2.22,Grand Est
736,2023-01-07,3.15,Grand Est
737,2023-01-08,2.17,Grand Est
738,2023-01-09,0.85,Grand Est
739,2023-01-10,1.63,Grand Est
740,2023-01-11,1.0,Grand Est
741,2023-01-12,1.17,Grand Est
742,2023-01-13,0.7,Grand Est
743,2023-01-14,1.1,Grand Est
744,2023-01-15,0.4,Grand Est
745,2023-01-16,0.5,Grand Est
746,2023-01-17,1.2,Grand Est
747,2023-01-18,6.07,Grand Est
748,2023-01-19,8.76,Grand Est
749,2023-01-20,9.19,Grand Est
750,2023-01-21,6.97,Grand Est
751,2023-01-22,7.94,Grand Est
752,2023-01-23,6.23,Grand Est
753,2023-01-24,6.64,Grand Est
754,2023-01-25,9.99,Grand Est
755,2023-01-26,9.15,Grand Est
756,2023-01-27,6.29,Grand Est
757,2023-01-28,3.7,Grand Est
758,2023-01-29,6.97,Grand Est
759,2023-01-30,4.95,Grand Est
760,2023-01-31,4.8,Grand Est
761,2023-02-01,1.99,Grand Est
762,2023-02-02,1.5,Grand Est
763,2023-02-03,0.85,Grand Est
764,2023-02-04,3.1,Grand Est
765,2023-02-05,8.19,Grand Est
766,2023-02-06,5.55,Grand Est
767,2023-02-07,6.38,Grand Est
768,2023-02-08,7.2,Grand Est
769,2023-02-09,15.95,Grand Est
770,2023-02-10,24.03,Grand Est
771,2023-02-11,22.9,Grand Est
772,2023-02-12,14.07,Grand Est
773,2023-02-13,17.37,Grand Est
774,2023-02-14,19.35,Grand Est
775,2023-02-15,17.59,Grand Est
776,2023-02-16,12.48,Grand Est
777,2023-02-17,1.48,Grand Est
778,2023-02-18,1.4,Grand Est
779,2023-02-19,0.89,Grand Est
780,2023-02-20,4.3,Grand Est
781,2023-02-21,6.43,Grand Est
782,2023-02-22,10.32,Grand Est
783,2023-02-23,14.67,Grand Est
784,2023-02-24,14.43,Grand Est
785,2023-02-25,1.83,Grand Est
786,2023-02-26,0.95,Grand Est
787,2023-02-27,1.1,Grand Est
788,2023-02-28,4.5,Grand Est
789,2023-03-01,11.25,Grand Est
790,2023-03-02,16.8,Grand Est
791,2023-03-03,23.25,Grand Est
792,2023-03-04,19.17,Grand Est
793,2023-03-05,12.07,Grand Est
794,2023-03-06,8.22,Grand Est
795,2023-03-07,5.13,Grand Est
796,2023-03-08,1.1,Grand Est
797,2023-03-09,0.77,Grand Est
798,2023-03-10,0.7,Grand Est
799,2023-03-11,1.3,Grand Est
800,2023-03-12,2.76,Grand Est
801,2023-03-13,0.65,Grand Est
802,2023-03-14,0.56,Grand Est
803,2023-03-15,1.4,Grand Est
804,2023-03-16,4.59,Grand Est
805,2023-03-17,3.28,Grand Est
806,2023-03-18,1.42,Grand Est
807,2023-03-19,1.82,Grand Est
808,2023-03-20,3.17,Grand Est
809,2023-03-21,3.6,Grand Est
810,2023-03-22,2.1,Grand Est
811,2023-03-23,1.6,Grand Est
812,2023-03-24,1.48,Grand Est
813,2023-03-25,0.6,Grand Est
814,2023-03-26,1.1,Grand Est
815,2023-03-27,1.44,Grand Est
816,2023-03-28,2.2,Grand Est
817,2023-03-29,1.7,Grand Est
818,2023-03-30,1.8,Grand Est
819,2023-03-31,0.86,Grand Est
820,2023-04-01,0.4,Grand Est
821,2023-04-02,0.95,Grand Est
822,2023-04-03,1.05,Grand Est
823,2023-04-04,1.58,Grand Est
824,2023-04-05,4.07,Grand Est
825,2023-04-06,4.93,Grand Est
826,2023-04-07,3.58,Grand Est
827,2023-04-08,7.82,Grand Est
828,2023-04-09,4.4,Grand Est
829,2023-04-10,2.29,Grand Est
830,2023-04-11,1.0,Grand Est
831,2023-04-12,1.19,Grand Est
832,2023-04-13,1.2,Grand Est
833,2023-04-14,1.62,Grand Est
834,2023-04-15,2.29,Grand Est
835,2023-04-16,6.2,Grand Est
836,2023-04-17,5.32,Grand Est
837,2023-04-18,6.65,Grand Est
838,2023-04-19,5.97,Grand Est
839,2023-04-20,3.0,Grand Est
840,2023-04-21,5.68,Grand Est
841,2023-04-22,2.94,Grand Est
842,2023-04-23,0.9,Grand Est
843,2023-04-24,1.1,Grand Est
844,2023-04-25,2.29,Grand Est
845,2023-04-26,4.59,Grand Est
846,2023-04-27,3.92,Grand Est
847,2023-04-28,3.67,Grand Est
848,2023-04-29,3.63,Grand Est
849,2023-04-30,3.85,Grand Est
850,2023-05-01,4.32,Grand Est
851,2023-05-02,4.674106951871658,Grand Est
852,2023-05-03,4.674106951871658,Grand Est
853,2023-05-04,4.674106951871658,Grand Est
854,2023-05-05,4.674106951871658,Grand Est
855,2023-05-06,4.674106951871658,Grand Est
856,2023-05-07,4.674106951871658,Grand Est
857,2023-05-08,4.674106951871658,Grand Est
858,2023-05-09,4.674106951871658,Grand Est
859,2023-05-10,4.674106951871658,Grand Est
860,2023-05-11,4.674106951871658,Grand Est
861,2023-05-12,4.674106951871658,Grand Est
862,2023-05-13,4.674106951871658,Grand Est
863,2023-05-14,4.674106951871658,Grand Est
864,2023-05-15,4.674106951871658,Grand Est
865,2023-05-16,4.674106951871658,Grand Est
866,2023-05-17,4.674106951871658,Grand Est
867,2023-05-18,4.674106951871658,Grand Est
868,2023-05-19,4.674106951871658,Grand Est
869,2023-05-20,4.674106951871658,Grand Est
870,2023-05-21,4.674106951871658,Grand Est
871,2023-05-22,4.674106951871658,Grand Est
872,2023-05-23,4.674106951871658,Grand Est
873,2023-05-24,2.54,Grand Est
874,2023-05-25,2.95,Grand Est
875,2023-05-26,4.07,Grand Est
876,2023-05-27,3.05,Grand Est
877,2023-05-28,3.2,Grand Est
878,2023-05-29,2.52,Grand Est
879,2023-05-30,2.02,Grand Est
880,2023-05-31,1.42,Grand Est
881,2023-06-01,2.17,Grand Est
882,2023-06-02,2.92,Grand Est
883,2023-06-03,2.9,Grand Est
884,2023-06-04,1.7,Grand Est
885,2023-06-05,1.94,Grand Est
886,2023-06-06,2.6,Grand Est
887,2023-06-07,2.47,Grand Est
888,2023-06-08,3.65,Grand Est
889,2023-06-09,3.8,Grand Est
890,2023-06-10,3.47,Grand Est
891,2023-06-11,3.74,Grand Est
892,2023-06-12,3.77,Grand Est
893,2023-06-13,2.83,Grand Est
894,2023-06-14,3.13,Grand Est
895,2023-06-15,2.65,Grand Est
896,2023-06-16,3.53,Grand Est
897,2023-06-17,4.8,Grand Est
898,2023-06-18,4.88,Grand Est
899,2023-06-19,3.4,Grand Est
900,2023-06-20,4.75,Grand Est
901,2023-06-21,5.15,Grand Est
902,2023-06-22,6.0,Grand Est
903,2023-06-23,4.0,Grand Est
904,2023-06-24,2.78,Grand Est
905,2023-06-25,3.97,Grand Est
906,2023-06-26,3.43,Grand Est
907,2023-06-27,1.32,Grand Est
908,2023-06-28,1.67,Grand Est
909,2023-06-29,3.4,Grand Est
910,2023-06-30,15.45,Grand Est
911,2023-07-01,1.6,Grand Est
912,2023-07-02,9.44,Grand Est
913,2023-07-03,2.29,Grand Est
914,2023-07-04,2.1,Grand Est
915,2023-07-05,1.48,Grand Est
916,2023-07-06,1.57,Grand Est
917,2023-07-07,3.22,Grand Est
918,2023-07-08,2.92,Grand Est
919,2023-07-09,3.55,Grand Est
920,2023-07-10,3.5,Grand Est
921,2023-07-11,3.8,Grand Est
922,2023-07-12,1.55,Grand Est
923,2023-07-13,1.02,Grand Est
924,2023-07-14,1.6,Grand Est
925,2023-07-15,2.4,Grand Est
926,2023-07-16,1.45,Grand Est
927,2023-07-17,2.42,Grand Est
928,2023-07-18,2.17,Grand Est
929,2023-07-19,2.6,Grand Est
930,2023-07-20,1.27,Grand Est
931,2023-07-21,1.42,Grand Est
932,2023-07-22,1.97,Grand Est
933,2023-07-23,2.15,Grand Est
934,2023-07-24,5.64,Grand Est
935,2023-07-25,2.4,Grand Est
936,2023-07-26,1.92,Grand Est
937,2023-07-27,1.8,Grand Est
938,2023-07-28,2.25,Grand Est
939,2023-07-29,4.674106951871658,Grand Est
940,2023-07-30,4.674106951871658,Grand Est
941,2023-07-31,4.674106951871658,Grand Est
942,2023-08-01,4.674106951871658,Grand Est
943,2023-08-02,4.674106951871658,Grand Est
944,2023-08-03,4.674106951871658,Grand Est
945,2023-08-04,4.674106951871658,Grand Est
946,2023-08-05,4.674106951871658,Grand Est
947,2023-08-06,4.674106951871658,Grand Est
948,2023-08-07,4.674106951871658,Grand Est
949,2023-08-08,4.674106951871658,Grand Est
950,2023-08-09,4.674106951871658,Grand Est
951,2023-08-10,4.674106951871658,Grand Est
952,2023-08-11,4.674106951871658,Grand Est
953,2023-08-12,4.674106951871658,Grand Est
954,2023-08-13,4.674106951871658,Grand Est
955,2023-08-14,4.674106951871658,Grand Est
956,2023-08-15,1.5,Grand Est
957,2023-08-16,2.88,Grand Est
958,2023-08-17,4.32,Grand Est
959,2023-08-18,5.09,Grand Est
960,2023-08-19,4.3,Grand Est
961,2023-08-20,4.55,Grand Est
962,2023-08-21,3.6,Grand Est
963,2023-08-22,2.1,Grand Est
964,2023-08-23,2.97,Grand Est
965,2023-08-24,3.69,Grand Est
966,2023-08-25,3.1,Grand Est
967,2023-08-26,2.1,Grand Est
968,2023-08-27,1.88,Grand Est
969,2023-08-28,1.2,Grand Est
970,2023-08-29,2.6,Grand Est
971,2023-08-30,2.39,Grand Est
972,2023-08-31,1.85,Grand Est
973,2023-09-01,1.25,Grand Est
974,2023-09-02,1.7,Grand Est
975,2023-09-03,2.22,Grand Est
976,2023-09-04,2.45,Grand Est
977,2023-09-05,1.8,Grand Est
978,2023-09-06,3.28,Grand Est
979,2023-09-07,3.78,Grand Est
980,2023-09-08,6.05,Grand Est
981,2023-09-09,6.93,Grand Est
982,2023-09-10,6.28,Grand Est
983,2023-09-11,5.85,Grand Est
984,2023-09-12,4.57,Grand Est
985,2023-09-13,2.33,Grand Est
986,2023-09-14,1.75,Grand Est
987,2023-09-15,3.1,Grand Est
988,2023-09-16,7.78,Grand Est
989,2023-09-17,3.1,Grand Est
990,2023-09-18,1.05,Grand Est
991,2023-09-19,1.0,Grand Est
992,2023-09-20,1.5,Grand Est
993,2023-09-21,1.6,Grand Est
994,2023-09-22,0.7,Grand Est
995,2023-09-23,0.8,Grand Est
996,2023-09-24,1.4,Grand Est
997,2023-09-25,2.13,Grand Est
998,2023-09-26,2.85,Grand Est
999,2023-09-27,3.8,Grand Est
1000,2023-09-28,3.78,Grand Est
1001,2023-09-29,3.58,Grand Est
1002,2023-09-30,3.25,Grand Est
1003,2023-10-01,7.18,Grand Est
1004,2023-10-02,14.12,Grand Est
1005,2023-10-03,4.09,Grand Est
1006,2023-10-04,2.22,Grand Est
1007,2023-10-05,3.45,Grand Est
1008,2023-10-06,6.28,Grand Est
1009,2023-10-07,5.12,Grand Est
1010,2023-10-08,4.47,Grand Est
1011,2023-10-09,4.75,Grand Est
1012,2023-10-10,5.63,Grand Est
1013,2023-10-11,4.48,Grand Est
1014,2023-10-12,4.22,Grand Est
1015,2023-10-13,3.0,Grand Est
1016,2023-10-14,1.4,Grand Est
1017,2023-10-15,1.3,Grand Est
1018,2023-10-16,1.67,Grand Est
1019,2023-10-17,4.23,Grand Est
1020,2023-10-18,13.38,Grand Est
1021,2023-10-19,16.2,Grand Est
1022,2023-10-20,3.1,Grand Est
1023,2023-10-21,0.6,Grand Est
1024,2023-10-22,1.12,Grand Est
1025,2023-10-23,5.18,Grand Est
1026,2023-10-24,10.95,Grand Est
1027,2023-10-25,2.0,Grand Est
1028,2023-10-26,2.42,Grand Est
1029,2023-10-27,1.2,Grand Est
1030,2023-10-28,1.35,Grand Est
1031,2023-10-29,1.6,Grand Est
1032,2023-10-30,1.5,Grand Est
1033,2023-10-31,0.88,Grand Est
1034,2023-11-01,0.85,Grand Est
1035,2023-11-02,0.73,Grand Est
1036,2023-11-03,1.2,Grand Est
1037,2023-11-04,0.55,Grand Est
1038,2023-11-05,0.47,Grand Est
1039,2023-11-06,0.82,Grand Est
1040,2023-11-07,1.05,Grand Est
1041,2023-11-08,1.73,Grand Est
1042,2023-11-09,1.17,Grand Est
1043,2023-11-10,0.82,Grand Est
1044,2023-11-11,1.33,Grand Est
1045,2023-11-12,6.93,Grand Est
1046,2023-11-13,1.73,Grand Est
1047,2023-11-14,1.0,Grand Est
1048,2023-11-15,1.1,Grand Est
1049,2023-11-16,3.08,Grand Est
1050,2023-11-17,3.41,Grand Est
1051,2023-11-18,6.53,Grand Est
1052,2023-11-19,1.2,Grand Est
1053,2023-11-20,1.55,Grand Est
1054,2023-11-21,3.83,Grand Est
1055,2023-11-22,6.47,Grand Est
1056,2023-11-23,8.13,Grand Est
1057,2023-11-24,1.7,Grand Est
1058,2023-11-25,1.77,Grand Est
1059,2023-11-26,3.28,Grand Est
1060,2023-11-27,3.15,Grand Est
1061,2023-11-28,4.92,Grand Est
1062,2023-11-29,5.18,Grand Est
1063,2023-11-30,6.82,Grand Est
1064,2023-12-01,23.33,Grand Est
1065,2023-12-02,20.17,Grand Est
1066,2023-12-03,13.72,Grand Est
1067,2023-12-04,11.77,Grand Est
1068,2023-12-05,1.4,Grand Est
1069,2023-12-06,8.14,Grand Est
1070,2023-12-07,14.89,Grand Est
1071,2023-12-08,19.05,Grand Est
1072,2023-12-09,4.7,Grand Est
1073,2023-12-10,2.22,Grand Est
1074,2023-12-11,1.23,Grand Est
1075,2023-12-12,3.35,Grand Est
1076,2023-12-13,1.75,Grand Est
1077,2023-12-14,6.9,Grand Est
1078,2023-12-15,6.68,Grand Est
1079,2023-12-16,9.6,Grand Est
1080,2023-12-17,13.2,Grand Est
1081,2023-12-18,14.95,Grand Est
1082,2023-12-19,8.48,Grand Est
1083,2023-12-20,3.0,Grand Est
1084,2023-12-21,0.5,Grand Est
1085,2023-12-22,1.38,Grand Est
1086,2023-12-23,0.5,Grand Est
1087,2023-12-24,0.6,Grand Est
1088,2023-12-25,0.73,Grand Est
1089,2023-12-26,1.6,Grand Est
1090,2023-12-27,2.58,Grand Est
1091,2023-12-28,2.59,Grand Est
1092,2023-12-29,2.22,Grand Est
1093,2023-12-30,1.98,Grand Est
1094,2023-12-31,2.6,Grand Est
