,date,Station,PM 2.5
614,2022-09-07,Île-de-France,46.0
615,2022-09-08,Île-de-France,54.39114832535885
616,2022-09-09,Île-de-France,43.0
617,2022-09-10,Île-de-France,54.39114832535885
618,2022-09-11,Île-de-France,33.0
619,2022-09-12,Île-de-France,54.39114832535885
620,2022-09-13,Île-de-France,49.0
621,2022-09-14,Île-de-France,55.0
622,2022-09-15,Île-de-France,45.0
623,2022-09-16,Île-de-France,42.0
624,2022-09-17,Île-de-France,36.0
625,2022-09-18,Île-de-France,54.39114832535885
626,2022-09-19,Île-de-France,32.0
627,2022-09-20,Île-de-France,36.0
628,2022-09-21,Île-de-France,52.0
629,2022-09-22,Île-de-France,53.0
630,2022-09-23,Île-de-France,54.0
631,2022-09-24,Île-de-France,76.0
632,2022-09-25,Île-de-France,51.0
633,2022-09-26,Île-de-France,35.0
634,2022-09-27,Île-de-France,54.39114832535885
635,2022-09-28,Île-de-France,38.0
636,2022-09-29,Île-de-France,54.39114832535885
637,2022-09-30,Île-de-France,49.0
638,2022-10-01,Île-de-France,66.0
639,2022-10-02,Île-de-France,31.0
640,2022-10-03,Île-de-France,34.0
641,2022-10-04,Île-de-France,54.39114832535885
642,2022-10-05,Île-de-France,70.0
643,2022-10-06,Île-de-France,54.39114832535885
644,2022-10-07,Île-de-France,49.0
645,2022-10-08,Île-de-France,68.0
646,2022-10-09,Île-de-France,48.0
647,2022-10-10,Île-de-France,57.0
648,2022-10-11,Île-de-France,64.0
649,2022-10-12,Île-de-France,53.0
650,2022-10-13,Île-de-France,54.39114832535885
651,2022-10-14,Île-de-France,65.0
652,2022-10-15,Île-de-France,42.0
653,2022-10-16,Île-de-France,38.0
654,2022-10-17,Île-de-France,31.0
655,2022-10-18,Île-de-France,62.0
656,2022-10-19,Île-de-France,54.39114832535885
657,2022-10-20,Île-de-France,53.0
658,2022-10-21,Île-de-France,54.39114832535885
659,2022-10-22,Île-de-France,56.0
660,2022-10-23,Île-de-France,57.0
661,2022-10-24,Île-de-France,54.39114832535885
662,2022-10-25,Île-de-France,42.0
663,2022-10-26,Île-de-France,51.0
664,2022-10-27,Île-de-France,51.0
